link,ph 1,ph2,ph3,ph4,ph5
https://bacdive.dsmz.de/strain/5470,,,,,
https://bacdive.dsmz.de/strain/5471,,,,,
https://bacdive.dsmz.de/strain/130500,,,,,
https://bacdive.dsmz.de/strain/130499,,,,,
https://bacdive.dsmz.de/strain/11293,,,,,
https://bacdive.dsmz.de/strain/140732,,,,,
https://bacdive.dsmz.de/strain/17881,,,,,
https://bacdive.dsmz.de/strain/17882,,,,,
https://bacdive.dsmz.de/strain/17883,,,,,
https://bacdive.dsmz.de/strain/133909,,,,,
https://bacdive.dsmz.de/strain/2453,,,,,
https://bacdive.dsmz.de/strain/16735,,,,,
https://bacdive.dsmz.de/strain/2454,,,,,
https://bacdive.dsmz.de/strain/2455,,,,,
https://bacdive.dsmz.de/strain/2459,,,,,
https://bacdive.dsmz.de/strain/133764,,,,,
https://bacdive.dsmz.de/strain/132262,,,,,
https://bacdive.dsmz.de/strain/133601,,,,,
https://bacdive.dsmz.de/strain/140034,,,,,
https://bacdive.dsmz.de/strain/2457,,,,,
https://bacdive.dsmz.de/strain/2458,,,,,
https://bacdive.dsmz.de/strain/2461,,,,,
https://bacdive.dsmz.de/strain/140013,,,,,
https://bacdive.dsmz.de/strain/148962,,,,,
https://bacdive.dsmz.de/strain/133885,,,,,
https://bacdive.dsmz.de/strain/141093,,,,,
https://bacdive.dsmz.de/strain/13623,,,,,
https://bacdive.dsmz.de/strain/133420,,,,,
https://bacdive.dsmz.de/strain/131315,,,,,
https://bacdive.dsmz.de/strain/132925,,,,,
https://bacdive.dsmz.de/strain/133217,,,,,
https://bacdive.dsmz.de/strain/131285,,,,,
https://bacdive.dsmz.de/strain/133097,,,,,
https://bacdive.dsmz.de/strain/140867,,,,,
https://bacdive.dsmz.de/strain/24485,,,,,
https://bacdive.dsmz.de/strain/24484,,,,,
https://bacdive.dsmz.de/strain/13642,,,,,
https://bacdive.dsmz.de/strain/13621,,,,,
https://bacdive.dsmz.de/strain/130595,,,,,
https://bacdive.dsmz.de/strain/23224,,,,,
https://bacdive.dsmz.de/strain/7572,,,,,
https://bacdive.dsmz.de/strain/7573,,,,,
https://bacdive.dsmz.de/strain/140545,,,,,
https://bacdive.dsmz.de/strain/17878,,,,,
https://bacdive.dsmz.de/strain/17875,,,,,
https://bacdive.dsmz.de/strain/17876,,,,,
https://bacdive.dsmz.de/strain/17877,,,,,
https://bacdive.dsmz.de/strain/131278,,,,,
https://bacdive.dsmz.de/strain/17525,,,,,
https://bacdive.dsmz.de/strain/17526,,,,,
https://bacdive.dsmz.de/strain/17517,,,,,
https://bacdive.dsmz.de/strain/17520,,,,,
https://bacdive.dsmz.de/strain/131116,,,,,
https://bacdive.dsmz.de/strain/131118,,,,,
https://bacdive.dsmz.de/strain/17524,,,,,
https://bacdive.dsmz.de/strain/17522,,,,,
https://bacdive.dsmz.de/strain/24681,,,,,
https://bacdive.dsmz.de/strain/132117,,,,,
https://bacdive.dsmz.de/strain/132118,,,,,
https://bacdive.dsmz.de/strain/17515,,,,,
https://bacdive.dsmz.de/strain/17518,,,,,
https://bacdive.dsmz.de/strain/17521,,,,,
https://bacdive.dsmz.de/strain/13828,,,,,
https://bacdive.dsmz.de/strain/13827,,,,,
https://bacdive.dsmz.de/strain/13823,,,,,
https://bacdive.dsmz.de/strain/140725,,,,,
https://bacdive.dsmz.de/strain/13809,,,,,
https://bacdive.dsmz.de/strain/13810,,,,,
https://bacdive.dsmz.de/strain/13825,,,,,
https://bacdive.dsmz.de/strain/140726,,,,,
https://bacdive.dsmz.de/strain/134339,,,,,
https://bacdive.dsmz.de/strain/13824,,,,,
https://bacdive.dsmz.de/strain/134337,,,,,
https://bacdive.dsmz.de/strain/140806,,,,,
https://bacdive.dsmz.de/strain/13815,,,,,
https://bacdive.dsmz.de/strain/132817,,,,,
https://bacdive.dsmz.de/strain/132818,,,,,
https://bacdive.dsmz.de/strain/13816,,,,,
https://bacdive.dsmz.de/strain/13817,,,,,
https://bacdive.dsmz.de/strain/13818,,,,,
https://bacdive.dsmz.de/strain/13821,,,,,
https://bacdive.dsmz.de/strain/13822,,,,,
https://bacdive.dsmz.de/strain/133800,,,,,
https://bacdive.dsmz.de/strain/13870,,,,,
https://bacdive.dsmz.de/strain/13871,,,,,
https://bacdive.dsmz.de/strain/1798,,,,,
https://bacdive.dsmz.de/strain/1799,,,,,
https://bacdive.dsmz.de/strain/13957,,,,,
https://bacdive.dsmz.de/strain/14012,,,,,
https://bacdive.dsmz.de/strain/132252,,,,,
https://bacdive.dsmz.de/strain/11030,,,,,
https://bacdive.dsmz.de/strain/132205,,,,,
https://bacdive.dsmz.de/strain/133767,,,,,
https://bacdive.dsmz.de/strain/10835,,,,,
https://bacdive.dsmz.de/strain/10836,,,,,
https://bacdive.dsmz.de/strain/10840,,,,,
https://bacdive.dsmz.de/strain/10832,,,,,
https://bacdive.dsmz.de/strain/10851,,,,,
https://bacdive.dsmz.de/strain/10855,,,,,
https://bacdive.dsmz.de/strain/10856,,,,,
https://bacdive.dsmz.de/strain/10857,,,,,
https://bacdive.dsmz.de/strain/10858,,,,,
https://bacdive.dsmz.de/strain/10859,,,,,
https://bacdive.dsmz.de/strain/10860,,,,,
https://bacdive.dsmz.de/strain/10861,,,,,
https://bacdive.dsmz.de/strain/10862,,,,,
https://bacdive.dsmz.de/strain/10863,,,,,
https://bacdive.dsmz.de/strain/10865,,,,,
https://bacdive.dsmz.de/strain/10866,,,,,
https://bacdive.dsmz.de/strain/10867,,,,,
https://bacdive.dsmz.de/strain/10868,,,,,
https://bacdive.dsmz.de/strain/10869,,,,,
https://bacdive.dsmz.de/strain/10877,,,,,
https://bacdive.dsmz.de/strain/10878,,,,,
https://bacdive.dsmz.de/strain/10879,,,,,
https://bacdive.dsmz.de/strain/10880,,,,,
https://bacdive.dsmz.de/strain/139773,,,,,
https://bacdive.dsmz.de/strain/151622,,,,,
https://bacdive.dsmz.de/strain/152657,,,,,
https://bacdive.dsmz.de/strain/157817,,,,,
https://bacdive.dsmz.de/strain/10885,,,,,
https://bacdive.dsmz.de/strain/10886,,,,,
https://bacdive.dsmz.de/strain/10889,,,,,
https://bacdive.dsmz.de/strain/10890,,,,,
https://bacdive.dsmz.de/strain/10992,,,,,
https://bacdive.dsmz.de/strain/10993,,,,,
https://bacdive.dsmz.de/strain/10994,,,,,
https://bacdive.dsmz.de/strain/10995,,,,,
https://bacdive.dsmz.de/strain/24243,,,,,
https://bacdive.dsmz.de/strain/11032,,,,,
https://bacdive.dsmz.de/strain/10845,,,,,
https://bacdive.dsmz.de/strain/10847,,,,,
https://bacdive.dsmz.de/strain/11044,,,,,
https://bacdive.dsmz.de/strain/11034,,,,,
https://bacdive.dsmz.de/strain/11041,,,,,
https://bacdive.dsmz.de/strain/11031,,,,,
https://bacdive.dsmz.de/strain/10892,,,,,
https://bacdive.dsmz.de/strain/11050,,,,,
https://bacdive.dsmz.de/strain/11051,,,,,
https://bacdive.dsmz.de/strain/10996,,,,,
https://bacdive.dsmz.de/strain/10997,,,,,
https://bacdive.dsmz.de/strain/10998,,,,,
https://bacdive.dsmz.de/strain/10999,,,,,
https://bacdive.dsmz.de/strain/11000,,,,,
https://bacdive.dsmz.de/strain/11001,,,,,
https://bacdive.dsmz.de/strain/11002,,,,,
https://bacdive.dsmz.de/strain/11004,,,,,
https://bacdive.dsmz.de/strain/11006,,,,,
https://bacdive.dsmz.de/strain/11007,,,,,
https://bacdive.dsmz.de/strain/11008,,,,,
https://bacdive.dsmz.de/strain/11010,,,,,
https://bacdive.dsmz.de/strain/11011,,,,,
https://bacdive.dsmz.de/strain/11012,,,,,
https://bacdive.dsmz.de/strain/11014,,,,,
https://bacdive.dsmz.de/strain/11015,,,,,
https://bacdive.dsmz.de/strain/11016,,,,,
https://bacdive.dsmz.de/strain/11017,,,,,
https://bacdive.dsmz.de/strain/11018,,,,,
https://bacdive.dsmz.de/strain/11019,,,,,
https://bacdive.dsmz.de/strain/11020,,,,,
https://bacdive.dsmz.de/strain/11021,,,,,
https://bacdive.dsmz.de/strain/11026,,,,,
https://bacdive.dsmz.de/strain/10963,,,,,
https://bacdive.dsmz.de/strain/11046,,,,,
https://bacdive.dsmz.de/strain/11047,,,,,
https://bacdive.dsmz.de/strain/24245,,,,,
https://bacdive.dsmz.de/strain/130487,,,,,
https://bacdive.dsmz.de/strain/10844,,,,,
https://bacdive.dsmz.de/strain/10900,,,,,
https://bacdive.dsmz.de/strain/10901,,,,,
https://bacdive.dsmz.de/strain/10911,,,,,
https://bacdive.dsmz.de/strain/10916,,,,,
https://bacdive.dsmz.de/strain/10919,,,,,
https://bacdive.dsmz.de/strain/131917,,,,,
https://bacdive.dsmz.de/strain/10922,,,,,
https://bacdive.dsmz.de/strain/10923,,,,,
https://bacdive.dsmz.de/strain/10924,,,,,
https://bacdive.dsmz.de/strain/10944,,,,,
https://bacdive.dsmz.de/strain/10945,,,,,
https://bacdive.dsmz.de/strain/10946,,,,,
https://bacdive.dsmz.de/strain/10947,,,,,
https://bacdive.dsmz.de/strain/10954,,,,,
https://bacdive.dsmz.de/strain/10956,,,,,
https://bacdive.dsmz.de/strain/130482,,,,,
https://bacdive.dsmz.de/strain/130483,,,,,
https://bacdive.dsmz.de/strain/130484,,,,,
https://bacdive.dsmz.de/strain/130488,,,,,
https://bacdive.dsmz.de/strain/133063,,,,,
https://bacdive.dsmz.de/strain/10902,,,,,
https://bacdive.dsmz.de/strain/10912,,,,,
https://bacdive.dsmz.de/strain/10920,,,,,
https://bacdive.dsmz.de/strain/10948,,,,,
https://bacdive.dsmz.de/strain/10959,,,,,
https://bacdive.dsmz.de/strain/10962,,,,,
https://bacdive.dsmz.de/strain/10964,,,,,
https://bacdive.dsmz.de/strain/10966,,,,,
https://bacdive.dsmz.de/strain/10983,,,,,
https://bacdive.dsmz.de/strain/10984,,,,,
https://bacdive.dsmz.de/strain/10985,,,,,
https://bacdive.dsmz.de/strain/10989,,,,,
https://bacdive.dsmz.de/strain/23159,,,,,
https://bacdive.dsmz.de/strain/130485,,,,,
https://bacdive.dsmz.de/strain/157846,,,,,
https://bacdive.dsmz.de/strain/157847,,,,,
https://bacdive.dsmz.de/strain/158522,,,,,
https://bacdive.dsmz.de/strain/11037,,,,,
https://bacdive.dsmz.de/strain/11009,,,,,
https://bacdive.dsmz.de/strain/11023,,,,,
https://bacdive.dsmz.de/strain/11025,,,,,
https://bacdive.dsmz.de/strain/13926,,,,,
https://bacdive.dsmz.de/strain/13927,,,,,
https://bacdive.dsmz.de/strain/13928,,,,,
https://bacdive.dsmz.de/strain/13929,,,,,
https://bacdive.dsmz.de/strain/131179,,,,,
https://bacdive.dsmz.de/strain/23871,,,,,
https://bacdive.dsmz.de/strain/2990,,,,,
https://bacdive.dsmz.de/strain/2991,,,,,
https://bacdive.dsmz.de/strain/23872,,,,,
https://bacdive.dsmz.de/strain/7494,,,,,
https://bacdive.dsmz.de/strain/7495,,,,,
https://bacdive.dsmz.de/strain/158667,,,,,
https://bacdive.dsmz.de/strain/13879,,,,,
https://bacdive.dsmz.de/strain/131295,,,,,
https://bacdive.dsmz.de/strain/6193,,,,,
https://bacdive.dsmz.de/strain/6195,,,,,
https://bacdive.dsmz.de/strain/59,,,,,
https://bacdive.dsmz.de/strain/11942,,,,,
https://bacdive.dsmz.de/strain/24317,,,,,
https://bacdive.dsmz.de/strain/24318,,,,,
https://bacdive.dsmz.de/strain/24319,,,,,
https://bacdive.dsmz.de/strain/24320,,,,,
https://bacdive.dsmz.de/strain/24321,,,,,
https://bacdive.dsmz.de/strain/130535,,,,,
https://bacdive.dsmz.de/strain/130536,,,,,
https://bacdive.dsmz.de/strain/24322,,,,,
https://bacdive.dsmz.de/strain/24323,,,,,
https://bacdive.dsmz.de/strain/24326,,,,,
https://bacdive.dsmz.de/strain/131268,,,,,
https://bacdive.dsmz.de/strain/131269,,,,,
https://bacdive.dsmz.de/strain/131274,,,,,
https://bacdive.dsmz.de/strain/140058,,,,,
https://bacdive.dsmz.de/strain/140059,,,,,
https://bacdive.dsmz.de/strain/140060,,,,,
https://bacdive.dsmz.de/strain/140061,,,,,
https://bacdive.dsmz.de/strain/6191,,,,,
https://bacdive.dsmz.de/strain/133492,,,,,
https://bacdive.dsmz.de/strain/6188,,,,,
https://bacdive.dsmz.de/strain/139831,,,,,
https://bacdive.dsmz.de/strain/133647,,,,,
https://bacdive.dsmz.de/strain/1826,,,,,
https://bacdive.dsmz.de/strain/1819,,,,,
https://bacdive.dsmz.de/strain/1821,,,,,
https://bacdive.dsmz.de/strain/1822,,,,,
https://bacdive.dsmz.de/strain/1820,,,,,
https://bacdive.dsmz.de/strain/133648,,,,,
https://bacdive.dsmz.de/strain/133803,,,,,
https://bacdive.dsmz.de/strain/1828,,,,,
https://bacdive.dsmz.de/strain/1827,,,,,
https://bacdive.dsmz.de/strain/139818,,,,,
https://bacdive.dsmz.de/strain/140728,,,,,
https://bacdive.dsmz.de/strain/133804,,,,,
https://bacdive.dsmz.de/strain/14007,,,,,
https://bacdive.dsmz.de/strain/14008,,,,,
https://bacdive.dsmz.de/strain/14009,,,,,
https://bacdive.dsmz.de/strain/13738,,,,,
https://bacdive.dsmz.de/strain/17792,,,,,
https://bacdive.dsmz.de/strain/17793,,,,,
https://bacdive.dsmz.de/strain/17794,,,,,
https://bacdive.dsmz.de/strain/132821,,,,,
https://bacdive.dsmz.de/strain/17795,,,,,
https://bacdive.dsmz.de/strain/23442,,,,,
https://bacdive.dsmz.de/strain/131170,,,,,
https://bacdive.dsmz.de/strain/133040,,,,,
https://bacdive.dsmz.de/strain/13959,,,,,
https://bacdive.dsmz.de/strain/13739,,,,,
https://bacdive.dsmz.de/strain/158529,,,,,
https://bacdive.dsmz.de/strain/13752,,,,,
https://bacdive.dsmz.de/strain/13740,,,,,
https://bacdive.dsmz.de/strain/13748,,,,,
https://bacdive.dsmz.de/strain/13745,,,,,
https://bacdive.dsmz.de/strain/13750,,,,,
https://bacdive.dsmz.de/strain/154059,,,,,
https://bacdive.dsmz.de/strain/13746,,,,,
https://bacdive.dsmz.de/strain/156611,,,,,
https://bacdive.dsmz.de/strain/13751,,,,,
https://bacdive.dsmz.de/strain/13743,,,,,
https://bacdive.dsmz.de/strain/13744,,,,,
https://bacdive.dsmz.de/strain/13741,,,,,
https://bacdive.dsmz.de/strain/13742,,,,,
https://bacdive.dsmz.de/strain/133763,,,,,
https://bacdive.dsmz.de/strain/152761,,,,,
https://bacdive.dsmz.de/strain/17959,,,,,
https://bacdive.dsmz.de/strain/130470,,,,,
https://bacdive.dsmz.de/strain/5637,,,,,
https://bacdive.dsmz.de/strain/6224,,,,,
https://bacdive.dsmz.de/strain/2614,,,,,
https://bacdive.dsmz.de/strain/152993,,,,,
https://bacdive.dsmz.de/strain/2992,,,,,
https://bacdive.dsmz.de/strain/2993,,,,,
https://bacdive.dsmz.de/strain/134277,,,,,
https://bacdive.dsmz.de/strain/130831,,,,,
https://bacdive.dsmz.de/strain/13853,,,,,
https://bacdive.dsmz.de/strain/134327,,,,,
https://bacdive.dsmz.de/strain/134329,,,,,
https://bacdive.dsmz.de/strain/13829,,,,,
https://bacdive.dsmz.de/strain/13753,,,,,
https://bacdive.dsmz.de/strain/158729,,,,,
https://bacdive.dsmz.de/strain/131371,,,,,
https://bacdive.dsmz.de/strain/23339,,,,,
https://bacdive.dsmz.de/strain/13755,,,,,
https://bacdive.dsmz.de/strain/13754,,,,,
https://bacdive.dsmz.de/strain/140828,,,,,
https://bacdive.dsmz.de/strain/133263,,,,,
https://bacdive.dsmz.de/strain/134178,,,,,
https://bacdive.dsmz.de/strain/13757,,,,,
https://bacdive.dsmz.de/strain/13758,,,,,
https://bacdive.dsmz.de/strain/13760,,,,,
https://bacdive.dsmz.de/strain/130619,,,,,
https://bacdive.dsmz.de/strain/131293,,,,,
https://bacdive.dsmz.de/strain/24496,,,,,
https://bacdive.dsmz.de/strain/140398,,,,,
https://bacdive.dsmz.de/strain/140399,,,,,
https://bacdive.dsmz.de/strain/140322,,,,,
https://bacdive.dsmz.de/strain/13765,,,,,
https://bacdive.dsmz.de/strain/61,,,,,
https://bacdive.dsmz.de/strain/60,,,,,
https://bacdive.dsmz.de/strain/133919,,,,,
https://bacdive.dsmz.de/strain/155360,,,,,
https://bacdive.dsmz.de/strain/158172,,,,,
https://bacdive.dsmz.de/strain/140906,,,,,
https://bacdive.dsmz.de/strain/158696,,,,,
https://bacdive.dsmz.de/strain/133456,,,,,
https://bacdive.dsmz.de/strain/138789,,,,,
https://bacdive.dsmz.de/strain/154965,,,,,
https://bacdive.dsmz.de/strain/132163,,,,,
https://bacdive.dsmz.de/strain/130135,,,,,
https://bacdive.dsmz.de/strain/75,,,,,
https://bacdive.dsmz.de/strain/134265,,,,,
https://bacdive.dsmz.de/strain/158546,,,,,
https://bacdive.dsmz.de/strain/13962,,,,,
https://bacdive.dsmz.de/strain/13960,,,,,
https://bacdive.dsmz.de/strain/13961,,,,,
https://bacdive.dsmz.de/strain/130621,,,,,
https://bacdive.dsmz.de/strain/156748,,,,,
https://bacdive.dsmz.de/strain/141127,,,,,
https://bacdive.dsmz.de/strain/131289,,,,,
https://bacdive.dsmz.de/strain/133347,,,,,
https://bacdive.dsmz.de/strain/158173,,,,,
https://bacdive.dsmz.de/strain/130623,,,,,
https://bacdive.dsmz.de/strain/13773,,,,,
https://bacdive.dsmz.de/strain/24499,,,,,
https://bacdive.dsmz.de/strain/24501,,,,,
https://bacdive.dsmz.de/strain/13768,,,,,
https://bacdive.dsmz.de/strain/130622,,,,,
https://bacdive.dsmz.de/strain/158737,,,,,
https://bacdive.dsmz.de/strain/158669,,,,,
https://bacdive.dsmz.de/strain/24687,,,,,
https://bacdive.dsmz.de/strain/24692,,,,,
https://bacdive.dsmz.de/strain/130620,,,,,
https://bacdive.dsmz.de/strain/13766,,,,,
https://bacdive.dsmz.de/strain/13767,,,,,
https://bacdive.dsmz.de/strain/7780,,,,,
https://bacdive.dsmz.de/strain/7782,,,,,
https://bacdive.dsmz.de/strain/150701,,,,,
https://bacdive.dsmz.de/strain/154278,,,,,
https://bacdive.dsmz.de/strain/24205,,,,,
https://bacdive.dsmz.de/strain/154276,,,,,
https://bacdive.dsmz.de/strain/7783,,,,,
https://bacdive.dsmz.de/strain/153987,,,,,
https://bacdive.dsmz.de/strain/154274,,,,,
https://bacdive.dsmz.de/strain/154951,,,,,
https://bacdive.dsmz.de/strain/131542,,,,,
https://bacdive.dsmz.de/strain/140277,,,,,
https://bacdive.dsmz.de/strain/17801,,,,,
https://bacdive.dsmz.de/strain/13778,,,,,
https://bacdive.dsmz.de/strain/13777,,,,,
https://bacdive.dsmz.de/strain/13779,,,,,
https://bacdive.dsmz.de/strain/134365,,,,,
https://bacdive.dsmz.de/strain/11938,,,,,
https://bacdive.dsmz.de/strain/140285,,,,,
https://bacdive.dsmz.de/strain/13831,,,,,
https://bacdive.dsmz.de/strain/24509,,,,,
https://bacdive.dsmz.de/strain/132994,,,,,
https://bacdive.dsmz.de/strain/17850,,,,,
https://bacdive.dsmz.de/strain/134286,,,,,
https://bacdive.dsmz.de/strain/62,,,,,
https://bacdive.dsmz.de/strain/17934,,,,,
https://bacdive.dsmz.de/strain/17935,,,,,
https://bacdive.dsmz.de/strain/17936,,,,,
https://bacdive.dsmz.de/strain/24537,,,,,
https://bacdive.dsmz.de/strain/24538,,,,,
https://bacdive.dsmz.de/strain/24539,,,,,
https://bacdive.dsmz.de/strain/14035,,,,,
https://bacdive.dsmz.de/strain/139787,,,,,
https://bacdive.dsmz.de/strain/134093,,,,,
https://bacdive.dsmz.de/strain/17624,,,,,
https://bacdive.dsmz.de/strain/3834,,,,,
https://bacdive.dsmz.de/strain/156521,,,,,
https://bacdive.dsmz.de/strain/13780,,,,,
https://bacdive.dsmz.de/strain/13781,,,,,
https://bacdive.dsmz.de/strain/24502,,,,,
https://bacdive.dsmz.de/strain/24505,,,,,
https://bacdive.dsmz.de/strain/130627,,,,,
https://bacdive.dsmz.de/strain/132916,,,,,
https://bacdive.dsmz.de/strain/130634,,,,,
https://bacdive.dsmz.de/strain/158547,,,,,
https://bacdive.dsmz.de/strain/130635,,,,,
https://bacdive.dsmz.de/strain/13783,,,,,
https://bacdive.dsmz.de/strain/13784,,,,,
https://bacdive.dsmz.de/strain/158548,,,,,
https://bacdive.dsmz.de/strain/133023,,,,,
https://bacdive.dsmz.de/strain/133192,,,,,
https://bacdive.dsmz.de/strain/2803,,,,,
https://bacdive.dsmz.de/strain/2622,,,,,
https://bacdive.dsmz.de/strain/18131,,,,,
https://bacdive.dsmz.de/strain/3815,,,,,
https://bacdive.dsmz.de/strain/158542,,,,,
https://bacdive.dsmz.de/strain/158549,,,,,
https://bacdive.dsmz.de/strain/156647,,,,,
https://bacdive.dsmz.de/strain/140934,,,,,
https://bacdive.dsmz.de/strain/11668,,,,,
https://bacdive.dsmz.de/strain/133208,,,,,
https://bacdive.dsmz.de/strain/3773,,,,,
https://bacdive.dsmz.de/strain/158656,,,,,
https://bacdive.dsmz.de/strain/16654,,,,,
https://bacdive.dsmz.de/strain/16650,,,,,
https://bacdive.dsmz.de/strain/16651,,,,,
https://bacdive.dsmz.de/strain/16652,,,,,
https://bacdive.dsmz.de/strain/16653,,,,,
https://bacdive.dsmz.de/strain/23219,,,,,
https://bacdive.dsmz.de/strain/13433,,,,,
https://bacdive.dsmz.de/strain/158550,,,,,
https://bacdive.dsmz.de/strain/13430,,,,,
https://bacdive.dsmz.de/strain/13432,,,,,
https://bacdive.dsmz.de/strain/17723,,,,,
https://bacdive.dsmz.de/strain/13434,,,,,
https://bacdive.dsmz.de/strain/13436,,,,,
https://bacdive.dsmz.de/strain/23220,,,,,
https://bacdive.dsmz.de/strain/158719,,,,,
https://bacdive.dsmz.de/strain/13435,,,,,
https://bacdive.dsmz.de/strain/13428,,,,,
https://bacdive.dsmz.de/strain/13429,,,,,
https://bacdive.dsmz.de/strain/133238,,,,,
https://bacdive.dsmz.de/strain/13431,,,,,
https://bacdive.dsmz.de/strain/470,,,,,
https://bacdive.dsmz.de/strain/133357,,,,,
https://bacdive.dsmz.de/strain/13467,,,,,
https://bacdive.dsmz.de/strain/24453,,,,,
https://bacdive.dsmz.de/strain/13465,,,,,
https://bacdive.dsmz.de/strain/158633,,,,,
https://bacdive.dsmz.de/strain/13444,,,,,
https://bacdive.dsmz.de/strain/13458,,,,,
https://bacdive.dsmz.de/strain/132674,,,,,
https://bacdive.dsmz.de/strain/13460,,,,,
https://bacdive.dsmz.de/strain/130590,,,,,
https://bacdive.dsmz.de/strain/158269,,,,,
https://bacdive.dsmz.de/strain/13453,,,,,
https://bacdive.dsmz.de/strain/13459,,,,,
https://bacdive.dsmz.de/strain/13474,,,,,
https://bacdive.dsmz.de/strain/13466,,,,,
https://bacdive.dsmz.de/strain/13441,,,,,
https://bacdive.dsmz.de/strain/13461,,,,,
https://bacdive.dsmz.de/strain/13462,,,,,
https://bacdive.dsmz.de/strain/13463,,,,,
https://bacdive.dsmz.de/strain/13468,,,,,
https://bacdive.dsmz.de/strain/155898,,,,,
https://bacdive.dsmz.de/strain/13455,,,,,
https://bacdive.dsmz.de/strain/13456,,,,,
https://bacdive.dsmz.de/strain/140589,,,,,
https://bacdive.dsmz.de/strain/13451,,,,,
https://bacdive.dsmz.de/strain/13457,,,,,
https://bacdive.dsmz.de/strain/133634,,,,,
https://bacdive.dsmz.de/strain/14037,,,,,
https://bacdive.dsmz.de/strain/24541,,,,,
https://bacdive.dsmz.de/strain/131172,,,,,
https://bacdive.dsmz.de/strain/13479,,,,,
https://bacdive.dsmz.de/strain/130591,,,,,
https://bacdive.dsmz.de/strain/13475,,,,,
https://bacdive.dsmz.de/strain/13488,,,,,
https://bacdive.dsmz.de/strain/13482,,,,,
https://bacdive.dsmz.de/strain/13483,,,,,
https://bacdive.dsmz.de/strain/132872,,,,,
https://bacdive.dsmz.de/strain/13487,,,,,
https://bacdive.dsmz.de/strain/13476,,,,,
https://bacdive.dsmz.de/strain/132340,,,,,
https://bacdive.dsmz.de/strain/13477,,,,,
https://bacdive.dsmz.de/strain/13478,,,,,
https://bacdive.dsmz.de/strain/24455,,,,,
https://bacdive.dsmz.de/strain/140935,,,,,
https://bacdive.dsmz.de/strain/13480,,,,,
https://bacdive.dsmz.de/strain/130592,,,,,
https://bacdive.dsmz.de/strain/13484,,,,,
https://bacdive.dsmz.de/strain/13491,,,,,
https://bacdive.dsmz.de/strain/13490,,,,,
https://bacdive.dsmz.de/strain/13486,,,,,
https://bacdive.dsmz.de/strain/1680,,,,,
https://bacdive.dsmz.de/strain/139863,,,,,
https://bacdive.dsmz.de/strain/156749,,,,,
https://bacdive.dsmz.de/strain/5640,,,,,
https://bacdive.dsmz.de/strain/131115,,,,,
https://bacdive.dsmz.de/strain/5645,,,,,
https://bacdive.dsmz.de/strain/1276,,,,,
https://bacdive.dsmz.de/strain/1551,,,,,
https://bacdive.dsmz.de/strain/11266,,,,,
https://bacdive.dsmz.de/strain/131165,,,,,
https://bacdive.dsmz.de/strain/133048,,,,,
https://bacdive.dsmz.de/strain/7488,,,,,
https://bacdive.dsmz.de/strain/7489,,,,,
https://bacdive.dsmz.de/strain/14437,,,,,
https://bacdive.dsmz.de/strain/14428,,,,,
https://bacdive.dsmz.de/strain/133151,,,,,
https://bacdive.dsmz.de/strain/23291,,,,,
https://bacdive.dsmz.de/strain/14435,,,,,
https://bacdive.dsmz.de/strain/14439,,,,,
https://bacdive.dsmz.de/strain/14433,,,,,
https://bacdive.dsmz.de/strain/14431,,,,,
https://bacdive.dsmz.de/strain/23290,,,,,
https://bacdive.dsmz.de/strain/14436,,,,,
https://bacdive.dsmz.de/strain/140936,,,,,
https://bacdive.dsmz.de/strain/6080,,,,,
https://bacdive.dsmz.de/strain/6081,,,,,
https://bacdive.dsmz.de/strain/140066,,,,,
https://bacdive.dsmz.de/strain/24097,,,,,
https://bacdive.dsmz.de/strain/24451,,,,,
https://bacdive.dsmz.de/strain/140792,,,,,
https://bacdive.dsmz.de/strain/133600,,,,,
https://bacdive.dsmz.de/strain/5735,,,,,
https://bacdive.dsmz.de/strain/5734,,,,,
https://bacdive.dsmz.de/strain/156215,,,,,
https://bacdive.dsmz.de/strain/132265,,,,,
https://bacdive.dsmz.de/strain/133719,,,,,
https://bacdive.dsmz.de/strain/158649,,,,,
https://bacdive.dsmz.de/strain/17789,,,,,
https://bacdive.dsmz.de/strain/17786,,,,,
https://bacdive.dsmz.de/strain/130689,,,,,
https://bacdive.dsmz.de/strain/8027,,,,,
https://bacdive.dsmz.de/strain/23122,,,,,
https://bacdive.dsmz.de/strain/8026,,,,,
https://bacdive.dsmz.de/strain/17243,,,,,
https://bacdive.dsmz.de/strain/17242,,,,,
https://bacdive.dsmz.de/strain/17245,,,,,
https://bacdive.dsmz.de/strain/17247,,,,,
https://bacdive.dsmz.de/strain/17244,,,,,
https://bacdive.dsmz.de/strain/133066,,,,,
https://bacdive.dsmz.de/strain/140829,,,,,
https://bacdive.dsmz.de/strain/13661,,,,,
https://bacdive.dsmz.de/strain/13660,,,,,
https://bacdive.dsmz.de/strain/13790,,,,,
https://bacdive.dsmz.de/strain/131328,,,,,
https://bacdive.dsmz.de/strain/140436,,,,,
https://bacdive.dsmz.de/strain/13659,,,,,
https://bacdive.dsmz.de/strain/1546,,,,,
https://bacdive.dsmz.de/strain/158295,,,,,
https://bacdive.dsmz.de/strain/1571,,,,,
https://bacdive.dsmz.de/strain/1313,,,,,
https://bacdive.dsmz.de/strain/23765,,,,,
https://bacdive.dsmz.de/strain/131928,,,,,
https://bacdive.dsmz.de/strain/131929,,,,,
https://bacdive.dsmz.de/strain/5126,,,,,
