link,Last LPSN update,Domain,Phylum,Class,Order,Family,Genus,Species,Ref 1,Ref 2,Ref 3,Ref 4,Ref 5,Ref 6,Ref 7,Ref 8,Ref 9,Ref 10
https://bacdive.dsmz.de/strain/2897,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax defluvii,"('Ref.: #4683', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/150386,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax defluvii,,,,,,,,,,
https://bacdive.dsmz.de/strain/154119,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax defluvii,"('Ref.: #59551', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/2884,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax delafieldii,"('Ref.: #1758', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/2885,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax delafieldii,"('Ref.: #2047', 'growth', '30')","('Ref.: #40594', 'growth', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/142758,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax delafieldii,,,,,,,,,,
https://bacdive.dsmz.de/strain/2886,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,"('Ref.: #272', 'growth', '30')","('Ref.: #46385', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/2887,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,"('Ref.: #325', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/2888,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,"('Ref.: #347', 'growth', '30')","('Ref.: #40593', 'growth', '25')","('Ref.: #44487', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/157285,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,"('Ref.: #63829', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/157286,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,"('Ref.: #63830', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/158808,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax kalamii,"('Ref.: #65571', 'growth', '20-37')","('Ref.: #65571', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/2904,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax soli,"('Ref.: #17919', 'growth', '28')","('Ref.: #29733', 'growth', '10-42')","('Ref.: #29733', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/153463,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax soli,"('Ref.: #58655', 'growth', '30-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/156596,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax soli,"('Ref.: #62957', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/2894,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #2668', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/2896,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #16607', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/130253,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #21447', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/132686,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #24476', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/139835,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax carolinensis,"('Ref.: #42443', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/150258,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/152994,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #58038', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/156069,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #62262', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/157987,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp.,"('Ref.: #64560', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/138352,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,"('Ref.: #39522', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/143303,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,,,,,,,,,,
https://bacdive.dsmz.de/strain/143305,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,"('Ref.: #46808', 'growth', '30-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/151219,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,,,,,,,,,,
https://bacdive.dsmz.de/strain/154275,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,"('Ref.: #59742', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/156037,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,"('Ref.: #62225', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/23434,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,"Euryarchaeota, not assigned to class","Euryarchaeota, not assigned to order","Euryarchaeota, not assigned to family",Aciduliprofundum,Aciduliprofundum boonei,"('Ref.: #8186', 'growth', '70')",,,,,,,,,
https://bacdive.dsmz.de/strain/156949,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter albensis,"('Ref.: #63405', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/146203,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,,,,,,,,,,
https://bacdive.dsmz.de/strain/8128,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baylyi,"('Ref.: #17540', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/130455,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bohemicus,"('Ref.: #21456', 'growth', '25')","('Ref.: #63657', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/132192,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bohemicus,"('Ref.: #23981', 'growth', '30')","('Ref.: #63039', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/156649,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bohemicus,"('Ref.: #63040', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/156650,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bohemicus,"('Ref.: #63041', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/8140,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter brisouii,"('Ref.: #7569', 'growth', '28')","('Ref.: #37440', 'growth', '30')","('Ref.: #62678', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/8056,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,"('Ref.: #8233', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/8057,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,"('Ref.: #9083', 'growth', '30')","('Ref.: #42150', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/157583,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,"('Ref.: #64152', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/133295,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter celticus,"('Ref.: #63557', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/140606,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter defluvii,"('Ref.: #43264', 'growth', '20-37')","('Ref.: #64855', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/139490,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter dispersus,"('Ref.: #41735', 'growth', '30')","('Ref.: #43666', 'growth', '15-37')","('Ref.: #63444', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/130451,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter harbinensis,"('Ref.: #21452', 'growth', '25')","('Ref.: #33636', 'growth', '30')","('Ref.: #63650', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/131299,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter indicus,"('Ref.: #22526', 'growth', '30')","('Ref.: #63651', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/146704,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii,"('Ref.: #50756', 'growth', '25-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/24224,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter kookii,"('Ref.: #20242', 'growth', '37')","('Ref.: #30938', 'growth', '24-41')","('Ref.: #33717', 'growth', '30')","('Ref.: #63653', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/149260,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii,"('Ref.: #53628', 'growth', '30-40')",,,,,,,,,
https://bacdive.dsmz.de/strain/155925,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii,"('Ref.: #62064', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/8137,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter marinus,"('Ref.: #6358', 'growth', '30')","('Ref.: #33590', 'growth', '30')","('Ref.: #36425', 'growth', '30')","('Ref.: #60984', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/157172,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter modestus,"('Ref.: #63695', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/157136,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter oleivorans,"('Ref.: #63655', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/158150,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,"('Ref.: #64736', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/133162,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pragensis,"('Ref.: #24937', 'growth', '15-33')","('Ref.: #63445', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/156978,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pseudolwoffii,"('Ref.: #63446', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/8138,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter seohaensis,"('Ref.: #6359', 'growth', '30')","('Ref.: #33554', 'growth', '30')","('Ref.: #60983', 'growth', '30-37')",,,,,,,
https://bacdive.dsmz.de/strain/8143,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter soli,"('Ref.: #16634', 'growth', '28')","('Ref.: #42136', 'growth', '30')","('Ref.: #61806', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/8067,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,"('Ref.: #303', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/8070,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,"('Ref.: #2999', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/8071,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,"('Ref.: #4166', 'growth', '25')",,,,,,,,,
https://bacdive.dsmz.de/strain/12719,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,"('Ref.: #904', 'growth', '26')",,,,,,,,,
https://bacdive.dsmz.de/strain/24219,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,"('Ref.: #20237', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/142851,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/145291,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/152050,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/157907,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp.,"('Ref.: #64480', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/152762,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter tandoii,"('Ref.: #57756', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/8144,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter venetianus,"('Ref.: #16671', 'growth', '28')","('Ref.: #29005', 'growth', '30-37')","('Ref.: #29005', 'optimum', '33.5')","('Ref.: #42138', 'growth', '30')","('Ref.: #56822', 'growth', '30')",,,,,
https://bacdive.dsmz.de/strain/16504,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Acrocarpospora,Acrocarpospora corrugata,"('Ref.: #10952', 'growth', '28')","('Ref.: #19566', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/16505,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Acrocarpospora,Acrocarpospora macrocephala,"('Ref.: #11896', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/16506,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Acrocarpospora,Acrocarpospora pleiomorpha,"('Ref.: #11897', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/134305,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Actibacter,Actibacter sediminis,"('Ref.: #32340', 'growth', '05-45')","('Ref.: #32340', 'optimum', '37')",,,,,,,,
https://bacdive.dsmz.de/strain/24522,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Actibacterium,Actibacterium mucosum,"('Ref.: #21241', 'growth', '30')","('Ref.: #30524', 'growth', '15-37')",,,,,,,,
https://bacdive.dsmz.de/strain/141146,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Actibacterium,Actibacterium pelagium,"('Ref.: #44067', 'growth', '10-35')","('Ref.: #44067', 'optimum', '30')","('Ref.: #64969', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/141055,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Actibacterium,Actibacterium ureilyticum,"('Ref.: #43935', 'growth', '15-40')","('Ref.: #43935', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/23336,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus acanthiterrae,"('Ref.: #18144', 'growth', '28')","('Ref.: #30735', 'growth', '18-37')","('Ref.: #30735', 'optimum', '32.5')",,,,,,,
https://bacdive.dsmz.de/strain/17007,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus amamiensis,"('Ref.: #16834', 'growth', '28')","('Ref.: #29127', 'growth', '20-37')","('Ref.: #29127', 'optimum', '28.5')",,,,,,,
https://bacdive.dsmz.de/strain/132110,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus caesius,"('Ref.: #23900', 'growth', '28')","('Ref.: #29127', 'growth', '20-37')","('Ref.: #29127', 'optimum', '28.5')",,,,,,,
https://bacdive.dsmz.de/strain/17009,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus fulvus,"('Ref.: #16836', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/17010,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus iriomotensis,"('Ref.: #16837', 'growth', '28')","('Ref.: #29127', 'growth', '20-37')","('Ref.: #29127', 'optimum', '28.5')",,,,,,,
https://bacdive.dsmz.de/strain/17011,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus luridus,"('Ref.: #16840', 'growth', '28')","('Ref.: #29127', 'growth', '20-45')","('Ref.: #29127', 'optimum', '32.5')",,,,,,,
https://bacdive.dsmz.de/strain/17012,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus purpureus,"('Ref.: #16838', 'growth', '28')","('Ref.: #29127', 'growth', '15-30')","('Ref.: #29127', 'optimum', '22.5')",,,,,,,
https://bacdive.dsmz.de/strain/17006,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus spadix,"('Ref.: #11035', 'growth', '28')","('Ref.: #18494', 'optimum', '28')","('Ref.: #32726', 'growth', '37')",,,,,,,
https://bacdive.dsmz.de/strain/17013,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus yoronensis,"('Ref.: #16839', 'growth', '28')","('Ref.: #29127', 'growth', '15-37')","('Ref.: #29127', 'optimum', '26')",,,,,,,
https://bacdive.dsmz.de/strain/13192,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus cyanogriseus,"('Ref.: #11368', 'growth', '28')","('Ref.: #39572', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/16093,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus cyanogriseus,"('Ref.: #9709', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/130583,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus hoggarensis,"('Ref.: #21457', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/13194,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus hymeniacidonis,"('Ref.: #12334', 'growth', '28')","('Ref.: #37551', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/13195,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus nanshanensis,"('Ref.: #17997', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/158481,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus fjordicus,"('Ref.: #65157', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/158482,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus fjordicus,"('Ref.: #65158', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/13193,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus spitiensis,"('Ref.: #12029', 'growth', '30')","('Ref.: #19882', 'optimum', '28')","('Ref.: #31514', 'growth', '20-37')","('Ref.: #31514', 'optimum', '25')",,,,,,
